"classified_image_id","roundness","tailedness","blockiness","curviness","deviation_from_usno1","graded","image_id","image_name","usdaclass_name","axial_length","max_diameter","lw_ratio","weight_oz","user_id","user_role"
2015,75,60,65,40,40,True,15,"6fb4abbb46439e5bc4303c6fabbeee3b.bmp","U.S. No. 1",3.83,2.96,1.21,7.05,5,"Researcher"
22015,70,45,39,12,22,True,15,"6fb4abbb46439e5bc4303c6fabbeee3b.bmp","U.S. No. 1",3.83,2.96,1.21,7.05,45,"Student"
16015,75,10,18,32,37,True,15,"6fb4abbb46439e5bc4303c6fabbeee3b.bmp","U.S. No. 1",3.83,2.96,1.21,7.05,33,"Student"
12016,50,50,50,12,24,True,16,"81bc0b0df89481575a7d70c14130df0e.bmp","U.S. No. 1",7.12,3.06,2.09,14.05,25,"Researcher"
16,50,50,23,6,5,True,16,"81bc0b0df89481575a7d70c14130df0e.bmp","U.S. No. 1",7.12,3.06,2.09,14.05,1,"Researcher"
20016,50,15,0,10,5,True,16,"81bc0b0df89481575a7d70c14130df0e.bmp","U.S. No. 1",7.12,3.06,2.09,14.05,41,"Researcher"
8016,22,50,0,9,24,True,16,"81bc0b0df89481575a7d70c14130df0e.bmp","U.S. No. 1",7.12,3.06,2.09,14.05,17,"Researcher"
22016,5,5,5,6,6,True,16,"81bc0b0df89481575a7d70c14130df0e.bmp","U.S. No. 1",7.12,3.06,2.09,14.05,45,"Student"
24016,50,70,23,25,50,True,16,"81bc0b0df89481575a7d70c14130df0e.bmp","U.S. No. 1",7.12,3.06,2.09,14.05,49,"Researcher"
6016,42,50,0,4,11,True,16,"81bc0b0df89481575a7d70c14130df0e.bmp","U.S. No. 1",7.12,3.06,2.09,14.05,13,"Student"
18016,57,36,22,20,3,True,16,"81bc0b0df89481575a7d70c14130df0e.bmp","U.S. No. 1",7.12,3.06,2.09,14.05,37,"Researcher"
16016,25,24,3,5,20,True,16,"81bc0b0df89481575a7d70c14130df0e.bmp","U.S. No. 1",7.12,3.06,2.09,14.05,33,"Student"
2016,50,60,45,15,35,True,16,"81bc0b0df89481575a7d70c14130df0e.bmp","U.S. No. 1",7.12,3.06,2.09,14.05,5,"Researcher"
10016,25,10,20,20,15,True,16,"81bc0b0df89481575a7d70c14130df0e.bmp","U.S. No. 1",7.12,3.06,2.09,14.05,21,"Student"
14016,39,39,18,27,38,True,16,"81bc0b0df89481575a7d70c14130df0e.bmp","U.S. No. 1",7.12,3.06,2.09,14.05,29,"Researcher"
18017,59,41,23,22,NULL,True,17,"19db6de725bdfcc4810035e0bb58c33b.bmp","U.S. No. 2",8.18,3.98,1.88,30.6,37,"Researcher"
8017,36,37,12,0,NULL,True,17,"19db6de725bdfcc4810035e0bb58c33b.bmp","U.S. No. 2",8.18,3.98,1.88,30.6,17,"Researcher"
2017,35,55,45,15,NULL,True,17,"19db6de725bdfcc4810035e0bb58c33b.bmp","U.S. No. 2",8.18,3.98,1.88,30.6,5,"Researcher"
6017,50,25,0,9,NULL,True,17,"19db6de725bdfcc4810035e0bb58c33b.bmp","U.S. No. 2",8.18,3.98,1.88,30.6,13,"Student"
17,70,50,75,2,NULL,True,17,"19db6de725bdfcc4810035e0bb58c33b.bmp","U.S. No. 2",8.18,3.98,1.88,30.6,1,"Researcher"
22017,58,56,11,7,NULL,True,17,"19db6de725bdfcc4810035e0bb58c33b.bmp","U.S. No. 2",8.18,3.98,1.88,30.6,45,"Student"
20017,50,35,25,25,NULL,True,17,"19db6de725bdfcc4810035e0bb58c33b.bmp","U.S. No. 2",8.18,3.98,1.88,30.6,41,"Researcher"
10017,50,50,15,15,NULL,True,17,"19db6de725bdfcc4810035e0bb58c33b.bmp","U.S. No. 2",8.18,3.98,1.88,30.6,21,"Student"
12017,61,27,24,5,NULL,True,17,"19db6de725bdfcc4810035e0bb58c33b.bmp","U.S. No. 2",8.18,3.98,1.88,30.6,25,"Researcher"
14017,34,38,19,19,NULL,True,17,"19db6de725bdfcc4810035e0bb58c33b.bmp","U.S. No. 2",8.18,3.98,1.88,30.6,29,"Researcher"
24017,50,50,50,15,NULL,True,17,"19db6de725bdfcc4810035e0bb58c33b.bmp","U.S. No. 2",8.18,3.98,1.88,30.6,49,"Researcher"
16017,33,31,31,13,NULL,True,17,"19db6de725bdfcc4810035e0bb58c33b.bmp","U.S. No. 2",8.18,3.98,1.88,30.6,33,"Student"
18018,69,19,57,16,NULL,True,18,"8ee360e3b32907c06f82d75879c0986c.bmp","U.S. No. 2",6.74,4.22,1.42,24.58,37,"Researcher"
12018,74,37,25,5,NULL,True,18,"8ee360e3b32907c06f82d75879c0986c.bmp","U.S. No. 2",6.74,4.22,1.42,24.58,25,"Researcher"
14018,69,41,33,34,NULL,True,18,"8ee360e3b32907c06f82d75879c0986c.bmp","U.S. No. 2",6.74,4.22,1.42,24.58,29,"Researcher"
10018,75,50,25,26,NULL,True,18,"8ee360e3b32907c06f82d75879c0986c.bmp","U.S. No. 2",6.74,4.22,1.42,24.58,21,"Student"
20018,75,10,10,10,NULL,True,18,"8ee360e3b32907c06f82d75879c0986c.bmp","U.S. No. 2",6.74,4.22,1.42,24.58,41,"Researcher"
18,76,5,95,4,NULL,True,18,"8ee360e3b32907c06f82d75879c0986c.bmp","U.S. No. 2",6.74,4.22,1.42,24.58,1,"Researcher"
22018,78,60,36,11,NULL,True,18,"8ee360e3b32907c06f82d75879c0986c.bmp","U.S. No. 2",6.74,4.22,1.42,24.58,45,"Student"
2018,65,40,70,5,NULL,True,18,"8ee360e3b32907c06f82d75879c0986c.bmp","U.S. No. 2",6.74,4.22,1.42,24.58,5,"Researcher"
8018,72,33,14,3,NULL,True,18,"8ee360e3b32907c06f82d75879c0986c.bmp","U.S. No. 2",6.74,4.22,1.42,24.58,17,"Researcher"
16018,75,9,34,4,NULL,True,18,"8ee360e3b32907c06f82d75879c0986c.bmp","U.S. No. 2",6.74,4.22,1.42,24.58,33,"Student"
6018,70,26,4,0,NULL,True,18,"8ee360e3b32907c06f82d75879c0986c.bmp","U.S. No. 2",6.74,4.22,1.42,24.58,13,"Student"
24018,72,72,8,0,NULL,True,18,"8ee360e3b32907c06f82d75879c0986c.bmp","U.S. No. 2",6.74,4.22,1.42,24.58,49,"Researcher"
22019,8,40,6,4,9,True,19,"265e396c205088d9070972232abea489.bmp","U.S. No. 1",4.81,1.89,2.04,3.81,45,"Student"
18019,57,40,28,15,27,True,19,"265e396c205088d9070972232abea489.bmp","U.S. No. 1",4.81,1.89,2.04,3.81,37,"Researcher"
12019,50,26,9,4,7,True,19,"265e396c205088d9070972232abea489.bmp","U.S. No. 1",4.81,1.89,2.04,3.81,25,"Researcher"
8019,49,50,25,0,25,True,19,"265e396c205088d9070972232abea489.bmp","U.S. No. 1",4.81,1.89,2.04,3.81,17,"Researcher"
24019,0,50,17,0,18,True,19,"265e396c205088d9070972232abea489.bmp","U.S. No. 1",4.81,1.89,2.04,3.81,49,"Researcher"
20019,50,25,25,10,20,True,19,"265e396c205088d9070972232abea489.bmp","U.S. No. 1",4.81,1.89,2.04,3.81,41,"Researcher"
10019,25,35,25,15,25,True,19,"265e396c205088d9070972232abea489.bmp","U.S. No. 1",4.81,1.89,2.04,3.81,21,"Student"
2019,45,20,5,5,15,True,19,"265e396c205088d9070972232abea489.bmp","U.S. No. 1",4.81,1.89,2.04,3.81,5,"Researcher"
19,50,5,50,4,8,True,19,"265e396c205088d9070972232abea489.bmp","U.S. No. 1",4.81,1.89,2.04,3.81,1,"Researcher"
16019,11,13,11,3,24,True,19,"265e396c205088d9070972232abea489.bmp","U.S. No. 1",4.81,1.89,2.04,3.81,33,"Student"
14019,65,65,29,12,20,True,19,"265e396c205088d9070972232abea489.bmp","U.S. No. 1",4.81,1.89,2.04,3.81,29,"Researcher"
6019,41,35,0,0,15,True,19,"265e396c205088d9070972232abea489.bmp","U.S. No. 1",4.81,1.89,2.04,3.81,13,"Student"
24020,29,10,23,13,28,True,20,"b614c26191635225b232efa334e23c88.bmp","U.S. No. 1",4.35,2.43,1.69,6.47,49,"Researcher"
2020,60,10,45,5,20,True,20,"b614c26191635225b232efa334e23c88.bmp","U.S. No. 1",4.35,2.43,1.69,6.47,5,"Researcher"
10020,26,5,35,25,30,True,20,"b614c26191635225b232efa334e23c88.bmp","U.S. No. 1",4.35,2.43,1.69,6.47,21,"Student"
20020,65,0,30,25,50,True,20,"b614c26191635225b232efa334e23c88.bmp","U.S. No. 1",4.35,2.43,1.69,6.47,41,"Researcher"
18020,56,38,35,26,35,True,20,"b614c26191635225b232efa334e23c88.bmp","U.S. No. 1",4.35,2.43,1.69,6.47,37,"Researcher"
22020,37,10,8,23,13,True,20,"b614c26191635225b232efa334e23c88.bmp","U.S. No. 1",4.35,2.43,1.69,6.47,45,"Student"
12020,50,4,25,17,10,True,20,"b614c26191635225b232efa334e23c88.bmp","U.S. No. 1",4.35,2.43,1.69,6.47,25,"Researcher"
6020,69,0,17,10,17,True,20,"b614c26191635225b232efa334e23c88.bmp","U.S. No. 1",4.35,2.43,1.69,6.47,13,"Student"
20,71,2,77,3,18,True,20,"b614c26191635225b232efa334e23c88.bmp","U.S. No. 1",4.35,2.43,1.69,6.47,1,"Researcher"
8020,73,8,12,19,33,True,20,"b614c26191635225b232efa334e23c88.bmp","U.S. No. 1",4.35,2.43,1.69,6.47,17,"Researcher"
14020,67,10,34,33,15,True,20,"b614c26191635225b232efa334e23c88.bmp","U.S. No. 1",4.35,2.43,1.69,6.47,29,"Researcher"
16020,50,50,50,50,30,True,20,"b614c26191635225b232efa334e23c88.bmp","U.S. No. 1",4.35,2.43,1.69,6.47,33,"Student"
2021,50,25,5,5,10,True,21,"22f2c478bc0c38af0caa88880780edb9.bmp","U.S. No. 1",5.0,2.45,1.9,6.64,5,"Researcher"
10021,35,10,25,15,15,True,21,"22f2c478bc0c38af0caa88880780edb9.bmp","U.S. No. 1",5.0,2.45,1.9,6.64,21,"Student"
18021,57,22,19,6,8,True,21,"22f2c478bc0c38af0caa88880780edb9.bmp","U.S. No. 1",5.0,2.45,1.9,6.64,37,"Researcher"
24021,24,16,9,9,14,True,21,"22f2c478bc0c38af0caa88880780edb9.bmp","U.S. No. 1",5.0,2.45,1.9,6.64,49,"Researcher"
12021,50,1,12,7,4,True,21,"22f2c478bc0c38af0caa88880780edb9.bmp","U.S. No. 1",5.0,2.45,1.9,6.64,25,"Researcher"
14021,63,11,16,24,7,True,21,"22f2c478bc0c38af0caa88880780edb9.bmp","U.S. No. 1",5.0,2.45,1.9,6.64,29,"Researcher"
20021,50,0,20,25,10,True,21,"22f2c478bc0c38af0caa88880780edb9.bmp","U.S. No. 1",5.0,2.45,1.9,6.64,41,"Researcher"
16021,50,1,29,5,7,True,21,"22f2c478bc0c38af0caa88880780edb9.bmp","U.S. No. 1",5.0,2.45,1.9,6.64,33,"Student"
21,50,32,3,5,8,True,21,"22f2c478bc0c38af0caa88880780edb9.bmp","U.S. No. 1",5.0,2.45,1.9,6.64,1,"Researcher"
22021,50,7,8,5,3,True,21,"22f2c478bc0c38af0caa88880780edb9.bmp","U.S. No. 1",5.0,2.45,1.9,6.64,45,"Student"
8021,58,16,40,11,9,True,21,"22f2c478bc0c38af0caa88880780edb9.bmp","U.S. No. 1",5.0,2.45,1.9,6.64,17,"Researcher"
6021,50,2,0,4,5,True,21,"22f2c478bc0c38af0caa88880780edb9.bmp","U.S. No. 1",5.0,2.45,1.9,6.64,13,"Student"
22,50,76,11,65,50,True,22,"324b20112878370a0f34189c1bd74459.bmp","U.S. No. 1",7.57,3.5,1.91,17.57,1,"Researcher"
2022,50,65,40,50,45,True,22,"324b20112878370a0f34189c1bd74459.bmp","U.S. No. 1",7.57,3.5,1.91,17.57,5,"Researcher"
6022,58,50,0,50,41,True,22,"324b20112878370a0f34189c1bd74459.bmp","U.S. No. 1",7.57,3.5,1.91,17.57,13,"Student"
14022,66,70,19,45,42,True,22,"324b20112878370a0f34189c1bd74459.bmp","U.S. No. 1",7.57,3.5,1.91,17.57,29,"Researcher"
24022,68,63,8,50,50,True,22,"324b20112878370a0f34189c1bd74459.bmp","U.S. No. 1",7.57,3.5,1.91,17.57,49,"Researcher"
18022,60,33,19,31,26,True,22,"324b20112878370a0f34189c1bd74459.bmp","U.S. No. 1",7.57,3.5,1.91,17.57,37,"Researcher"
10022,20,50,30,60,50,True,22,"324b20112878370a0f34189c1bd74459.bmp","U.S. No. 1",7.57,3.5,1.91,17.57,21,"Student"
8022,29,75,16,35,28,True,22,"324b20112878370a0f34189c1bd74459.bmp","U.S. No. 1",7.57,3.5,1.91,17.57,17,"Researcher"
16022,50,69,50,50,50,True,22,"324b20112878370a0f34189c1bd74459.bmp","U.S. No. 1",7.57,3.5,1.91,17.57,33,"Student"
22022,50,73,12,57,42,True,22,"324b20112878370a0f34189c1bd74459.bmp","U.S. No. 1",7.57,3.5,1.91,17.57,45,"Student"
20022,50,25,10,50,25,True,22,"324b20112878370a0f34189c1bd74459.bmp","U.S. No. 1",7.57,3.5,1.91,17.57,41,"Researcher"
12022,64,51,33,50,13,True,22,"324b20112878370a0f34189c1bd74459.bmp","U.S. No. 1",7.57,3.5,1.91,17.57,25,"Researcher"
14023,28,21,15,10,22,True,23,"e0eb9c881a4cefc745058b489bd86524.bmp","U.S. No. 1",6.19,1.93,2.9,6.44,29,"Researcher"
23,23,4,8,3,24,True,23,"e0eb9c881a4cefc745058b489bd86524.bmp","U.S. No. 1",6.19,1.93,2.9,6.44,1,"Researcher"
24023,50,0,0,5,15,True,23,"e0eb9c881a4cefc745058b489bd86524.bmp","U.S. No. 1",6.19,1.93,2.9,6.44,49,"Researcher"
8023,26,0,0,5,25,True,23,"e0eb9c881a4cefc745058b489bd86524.bmp","U.S. No. 1",6.19,1.93,2.9,6.44,17,"Researcher"
22023,7,7,0,3,7,True,23,"e0eb9c881a4cefc745058b489bd86524.bmp","U.S. No. 1",6.19,1.93,2.9,6.44,45,"Student"
20023,50,0,25,5,25,True,23,"e0eb9c881a4cefc745058b489bd86524.bmp","U.S. No. 1",6.19,1.93,2.9,6.44,41,"Researcher"
18023,26,37,37,11,27,True,23,"e0eb9c881a4cefc745058b489bd86524.bmp","U.S. No. 1",6.19,1.93,2.9,6.44,37,"Researcher"
2023,15,30,5,0,45,True,23,"e0eb9c881a4cefc745058b489bd86524.bmp","U.S. No. 1",6.19,1.93,2.9,6.44,5,"Researcher"
16023,3,8,3,3,63,True,23,"e0eb9c881a4cefc745058b489bd86524.bmp","U.S. No. 1",6.19,1.93,2.9,6.44,33,"Student"
6023,6,0,12,0,20,True,23,"e0eb9c881a4cefc745058b489bd86524.bmp","U.S. No. 1",6.19,1.93,2.9,6.44,13,"Student"
12023,37,4,3,20,10,True,23,"e0eb9c881a4cefc745058b489bd86524.bmp","U.S. No. 1",6.19,1.93,2.9,6.44,25,"Researcher"
10023,50,25,25,25,30,True,23,"e0eb9c881a4cefc745058b489bd86524.bmp","U.S. No. 1",6.19,1.93,2.9,6.44,21,"Student"
24,23,97,3,75,50,True,24,"1bc18c77d73d365b5416ddc782fe1976.bmp","U.S. No. 1",5.72,2.28,2.17,6.35,1,"Researcher"
24024,74,70,2,50,50,True,24,"1bc18c77d73d365b5416ddc782fe1976.bmp","U.S. No. 1",5.72,2.28,2.17,6.35,49,"Researcher"
6024,50,67,0,60,55,True,24,"1bc18c77d73d365b5416ddc782fe1976.bmp","U.S. No. 1",5.72,2.28,2.17,6.35,13,"Student"
8024,60,68,25,36,28,True,24,"1bc18c77d73d365b5416ddc782fe1976.bmp","U.S. No. 1",5.72,2.28,2.17,6.35,17,"Researcher"
18024,59,19,33,55,21,True,24,"1bc18c77d73d365b5416ddc782fe1976.bmp","U.S. No. 1",5.72,2.28,2.17,6.35,37,"Researcher"
2024,60,60,55,50,55,True,24,"1bc18c77d73d365b5416ddc782fe1976.bmp","U.S. No. 1",5.72,2.28,2.17,6.35,5,"Researcher"
16024,35,74,26,73,70,True,24,"1bc18c77d73d365b5416ddc782fe1976.bmp","U.S. No. 1",5.72,2.28,2.17,6.35,33,"Student"
14024,66,72,13,64,63,True,24,"1bc18c77d73d365b5416ddc782fe1976.bmp","U.S. No. 1",5.72,2.28,2.17,6.35,29,"Researcher"
22024,11,74,0,81,50,True,24,"1bc18c77d73d365b5416ddc782fe1976.bmp","U.S. No. 1",5.72,2.28,2.17,6.35,45,"Student"
12024,50,61,38,73,50,True,24,"1bc18c77d73d365b5416ddc782fe1976.bmp","U.S. No. 1",5.72,2.28,2.17,6.35,25,"Researcher"
20024,50,25,0,75,75,True,24,"1bc18c77d73d365b5416ddc782fe1976.bmp","U.S. No. 1",5.72,2.28,2.17,6.35,41,"Researcher"
10024,61,62,60,60,60,True,24,"1bc18c77d73d365b5416ddc782fe1976.bmp","U.S. No. 1",5.72,2.28,2.17,6.35,21,"Student"
10025,25,65,25,50,50,True,25,"4aef7d027538642e597f3278634823a7.bmp","U.S. No. 1",6.21,2.49,2.23,7.23,21,"Student"
24025,50,77,0,68,50,True,25,"4aef7d027538642e597f3278634823a7.bmp","U.S. No. 1",6.21,2.49,2.23,7.23,49,"Researcher"
20025,50,25,0,75,75,True,25,"4aef7d027538642e597f3278634823a7.bmp","U.S. No. 1",6.21,2.49,2.23,7.23,41,"Researcher"
25,50,98,25,75,50,True,25,"4aef7d027538642e597f3278634823a7.bmp","U.S. No. 1",6.21,2.49,2.23,7.23,1,"Researcher"
18025,28,32,18,62,28,True,25,"4aef7d027538642e597f3278634823a7.bmp","U.S. No. 1",6.21,2.49,2.23,7.23,37,"Researcher"
2025,55,60,45,60,60,True,25,"4aef7d027538642e597f3278634823a7.bmp","U.S. No. 1",6.21,2.49,2.23,7.23,5,"Researcher"
22025,6,87,4,60,50,True,25,"4aef7d027538642e597f3278634823a7.bmp","U.S. No. 1",6.21,2.49,2.23,7.23,45,"Student"
8025,23,75,2,50,50,True,25,"4aef7d027538642e597f3278634823a7.bmp","U.S. No. 1",6.21,2.49,2.23,7.23,17,"Researcher"
6025,26,79,0,56,63,True,25,"4aef7d027538642e597f3278634823a7.bmp","U.S. No. 1",6.21,2.49,2.23,7.23,13,"Student"
16025,5,89,3,70,71,True,25,"4aef7d027538642e597f3278634823a7.bmp","U.S. No. 1",6.21,2.49,2.23,7.23,33,"Student"
14025,62,64,6,41,57,True,25,"4aef7d027538642e597f3278634823a7.bmp","U.S. No. 1",6.21,2.49,2.23,7.23,29,"Researcher"
12025,50,38,24,36,22,True,25,"4aef7d027538642e597f3278634823a7.bmp","U.S. No. 1",6.21,2.49,2.23,7.23,25,"Researcher"
22026,62,57,16,6,9,True,26,"75b3702608970dde424c92ceb44439fe.bmp","U.S. No. 1",3.98,2.06,1.75,3.71,45,"Student"
26,66,2,69,3,17,True,26,"75b3702608970dde424c92ceb44439fe.bmp","U.S. No. 1",3.98,2.06,1.75,3.71,1,"Researcher"
16026,68,17,23,9,14,True,26,"75b3702608970dde424c92ceb44439fe.bmp","U.S. No. 1",3.98,2.06,1.75,3.71,33,"Student"
10026,53,47,48,49,45,True,26,"75b3702608970dde424c92ceb44439fe.bmp","U.S. No. 1",3.98,2.06,1.75,3.71,21,"Student"
24026,68,10,70,5,31,True,26,"75b3702608970dde424c92ceb44439fe.bmp","U.S. No. 1",3.98,2.06,1.75,3.71,49,"Researcher"
12026,62,50,50,26,11,True,26,"75b3702608970dde424c92ceb44439fe.bmp","U.S. No. 1",3.98,2.06,1.75,3.71,25,"Researcher"
14026,68,30,39,21,14,True,26,"75b3702608970dde424c92ceb44439fe.bmp","U.S. No. 1",3.98,2.06,1.75,3.71,29,"Researcher"
6026,50,31,0,9,28,True,26,"75b3702608970dde424c92ceb44439fe.bmp","U.S. No. 1",3.98,2.06,1.75,3.71,13,"Student"
18026,57,41,15,34,19,True,26,"75b3702608970dde424c92ceb44439fe.bmp","U.S. No. 1",3.98,2.06,1.75,3.71,37,"Researcher"
8026,74,36,42,21,28,True,26,"75b3702608970dde424c92ceb44439fe.bmp","U.S. No. 1",3.98,2.06,1.75,3.71,17,"Researcher"
2026,60,50,55,15,20,True,26,"75b3702608970dde424c92ceb44439fe.bmp","U.S. No. 1",3.98,2.06,1.75,3.71,5,"Researcher"
20026,75,10,25,50,50,True,26,"75b3702608970dde424c92ceb44439fe.bmp","U.S. No. 1",3.98,2.06,1.75,3.71,41,"Researcher"
18027,68,35,31,45,35,True,27,"a025604e8fe0f9701ddae4a19fa612dd.bmp","U.S. No. 1",5.28,2.85,1.63,9.72,37,"Researcher"
6027,67,40,0,13,26,True,27,"a025604e8fe0f9701ddae4a19fa612dd.bmp","U.S. No. 1",5.28,2.85,1.63,9.72,13,"Student"
2027,70,50,65,30,35,True,27,"a025604e8fe0f9701ddae4a19fa612dd.bmp","U.S. No. 1",5.28,2.85,1.63,9.72,5,"Researcher"
12027,74,50,50,38,36,True,27,"a025604e8fe0f9701ddae4a19fa612dd.bmp","U.S. No. 1",5.28,2.85,1.63,9.72,25,"Researcher"
24027,71,70,50,50,42,True,27,"a025604e8fe0f9701ddae4a19fa612dd.bmp","U.S. No. 1",5.28,2.85,1.63,9.72,49,"Researcher"
8027,74,50,38,19,35,True,27,"a025604e8fe0f9701ddae4a19fa612dd.bmp","U.S. No. 1",5.28,2.85,1.63,9.72,17,"Researcher"
14027,64,10,44,27,28,True,27,"a025604e8fe0f9701ddae4a19fa612dd.bmp","U.S. No. 1",5.28,2.85,1.63,9.72,29,"Researcher"
20027,80,25,10,50,60,True,27,"a025604e8fe0f9701ddae4a19fa612dd.bmp","U.S. No. 1",5.28,2.85,1.63,9.72,41,"Researcher"
27,78,26,75,23,11,True,27,"a025604e8fe0f9701ddae4a19fa612dd.bmp","U.S. No. 1",5.28,2.85,1.63,9.72,1,"Researcher"
10027,50,48,49,47,46,True,27,"a025604e8fe0f9701ddae4a19fa612dd.bmp","U.S. No. 1",5.28,2.85,1.63,9.72,21,"Student"
16027,66,50,33,40,38,True,27,"a025604e8fe0f9701ddae4a19fa612dd.bmp","U.S. No. 1",5.28,2.85,1.63,9.72,33,"Student"
22027,65,50,36,11,24,True,27,"a025604e8fe0f9701ddae4a19fa612dd.bmp","U.S. No. 1",5.28,2.85,1.63,9.72,45,"Student"
16028,16,23,13,5,25,True,28,"9fb8cb3d6fd45eef5ecdacc1bfea39a4.bmp","U.S. No. 1",7.77,2.66,2.58,12.48,33,"Student"
14028,46,43,10,19,39,True,28,"9fb8cb3d6fd45eef5ecdacc1bfea39a4.bmp","U.S. No. 1",7.77,2.66,2.58,12.48,29,"Researcher"
6028,25,55,0,4,50,True,28,"9fb8cb3d6fd45eef5ecdacc1bfea39a4.bmp","U.S. No. 1",7.77,2.66,2.58,12.48,13,"Student"
20028,25,74,0,10,30,True,28,"9fb8cb3d6fd45eef5ecdacc1bfea39a4.bmp","U.S. No. 1",7.77,2.66,2.58,12.48,41,"Researcher"
2028,40,55,10,34,45,True,28,"9fb8cb3d6fd45eef5ecdacc1bfea39a4.bmp","U.S. No. 1",7.77,2.66,2.58,12.48,5,"Researcher"
18028,54,36,34,21,28,True,28,"9fb8cb3d6fd45eef5ecdacc1bfea39a4.bmp","U.S. No. 1",7.77,2.66,2.58,12.48,37,"Researcher"
24028,50,67,50,19,50,True,28,"9fb8cb3d6fd45eef5ecdacc1bfea39a4.bmp","U.S. No. 1",7.77,2.66,2.58,12.48,49,"Researcher"
28,50,65,2,3,22,True,28,"9fb8cb3d6fd45eef5ecdacc1bfea39a4.bmp","U.S. No. 1",7.77,2.66,2.58,12.48,1,"Researcher"
22028,50,50,1,2,6,True,28,"9fb8cb3d6fd45eef5ecdacc1bfea39a4.bmp","U.S. No. 1",7.77,2.66,2.58,12.48,45,"Student"
10028,49,42,25,25,40,True,28,"9fb8cb3d6fd45eef5ecdacc1bfea39a4.bmp","U.S. No. 1",7.77,2.66,2.58,12.48,21,"Student"
12028,50,62,24,5,10,True,28,"9fb8cb3d6fd45eef5ecdacc1bfea39a4.bmp","U.S. No. 1",7.77,2.66,2.58,12.48,25,"Researcher"
8028,27,50,NULL,9,14,True,28,"9fb8cb3d6fd45eef5ecdacc1bfea39a4.bmp","U.S. No. 1",7.77,2.66,2.58,12.48,17,"Researcher"
10029,65,24,50,39,NULL,True,29,"ef6a8f6307cb4a19b7a2246c1633f56b.bmp","U.S. No. 2",6.61,4.38,1.26,28.4,21,"Student"
2029,95,5,0,0,NULL,True,29,"ef6a8f6307cb4a19b7a2246c1633f56b.bmp","U.S. No. 2",6.61,4.38,1.26,28.4,5,"Researcher"
12029,77,3,63,8,NULL,True,29,"ef6a8f6307cb4a19b7a2246c1633f56b.bmp","U.S. No. 2",6.61,4.38,1.26,28.4,25,"Researcher"
18029,90,0,87,6,NULL,True,29,"ef6a8f6307cb4a19b7a2246c1633f56b.bmp","U.S. No. 2",6.61,4.38,1.26,28.4,37,"Researcher"
8029,84,0,1,1,NULL,True,29,"ef6a8f6307cb4a19b7a2246c1633f56b.bmp","U.S. No. 2",6.61,4.38,1.26,28.4,17,"Researcher"
6029,99,0,29,4,NULL,True,29,"ef6a8f6307cb4a19b7a2246c1633f56b.bmp","U.S. No. 2",6.61,4.38,1.26,28.4,13,"Student"
14029,96,4,78,5,NULL,True,29,"ef6a8f6307cb4a19b7a2246c1633f56b.bmp","U.S. No. 2",6.61,4.38,1.26,28.4,29,"Researcher"
16029,98,NULL,88,NULL,NULL,True,29,"ef6a8f6307cb4a19b7a2246c1633f56b.bmp","U.S. No. 2",6.61,4.38,1.26,28.4,33,"Student"
24029,100,NULL,NULL,NULL,NULL,True,29,"ef6a8f6307cb4a19b7a2246c1633f56b.bmp","U.S. No. 2",6.61,4.38,1.26,28.4,49,"Researcher"
29,100,0,97,2,NULL,True,29,"ef6a8f6307cb4a19b7a2246c1633f56b.bmp","U.S. No. 2",6.61,4.38,1.26,28.4,1,"Researcher"
20029,95,NULL,NULL,0,NULL,True,29,"ef6a8f6307cb4a19b7a2246c1633f56b.bmp","U.S. No. 2",6.61,4.38,1.26,28.4,41,"Researcher"
22029,91,0,100,0,NULL,True,29,"ef6a8f6307cb4a19b7a2246c1633f56b.bmp","U.S. No. 2",6.61,4.38,1.26,28.4,45,"Student"
14030,64,60,40,38,37,True,30,"a1f6fcd4cc3f656402a85f8ebc20aa63.bmp","U.S. No. 1",4.89,2.17,1.72,4.06,29,"Researcher"
30,78,75,50,9,66,True,30,"a1f6fcd4cc3f656402a85f8ebc20aa63.bmp","U.S. No. 1",4.89,2.17,1.72,4.06,1,"Researcher"
10030,50,75,50,50,60,True,30,"a1f6fcd4cc3f656402a85f8ebc20aa63.bmp","U.S. No. 1",4.89,2.17,1.72,4.06,21,"Student"
6030,50,67,0,4,56,True,30,"a1f6fcd4cc3f656402a85f8ebc20aa63.bmp","U.S. No. 1",4.89,2.17,1.72,4.06,13,"Student"
12030,50,61,50,42,17,True,30,"a1f6fcd4cc3f656402a85f8ebc20aa63.bmp","U.S. No. 1",4.89,2.17,1.72,4.06,25,"Researcher"
20030,75,20,25,5,75,True,30,"a1f6fcd4cc3f656402a85f8ebc20aa63.bmp","U.S. No. 1",4.89,2.17,1.72,4.06,41,"Researcher"
22030,74,73,50,4,24,True,30,"a1f6fcd4cc3f656402a85f8ebc20aa63.bmp","U.S. No. 1",4.89,2.17,1.72,4.06,45,"Student"
2030,65,60,60,45,60,True,30,"a1f6fcd4cc3f656402a85f8ebc20aa63.bmp","U.S. No. 1",4.89,2.17,1.72,4.06,5,"Researcher"
8030,73,50,87,24,50,True,30,"a1f6fcd4cc3f656402a85f8ebc20aa63.bmp","U.S. No. 1",4.89,2.17,1.72,4.06,17,"Researcher"
